Tweet_ID,Tweet,Author_ID,Created_At,Search_Term
1876633037016039735,"ABD'de tatil döneminde mobil alışverişin patlaması dikkat çekti! Çevrimiçi satışların yüzde 9 artması, tüketicilerin alışveriş alışkanlıklarındaki değişimi ve dijital platformların önemini gözler önüne seriyor.
https://t.co/y8xXk9eG03",1450618793764560904,2025-01-07 14:12:36+00:00,ekonomi
1876632961048838311,"@muratnebiayhan @clairdelunexq_s Ülke islamcıların elinde gayet normal 
Kariyerini sikiyim ayrıca gören de dünyanın en liyakatlı ülkesi sanacak burayı..
Yönettiği ekonomi de orta da aq 
Vergilerle ayakta kalan kıçı kırık bir ekonomi",1779194652672884736,2025-01-07 14:12:18+00:00,ekonomi
1876632682169528460,"""2-3 ortak da olsa ev satın alın"" diyen Mert Başaran'dan dikkat çeken öneri: Mümkün olduğunca borç alın

https://t.co/E1GrghWFlR",1685357031287320577,2025-01-07 14:11:12+00:00,ekonomi
1876632591497089420,"Firavun adaleti 

En düşük emekli maaşı 14 bin 469 TL oldu https://t.co/I3lgBzJBNX",1834496051874504704,2025-01-07 14:10:50+00:00,ekonomi
1876632590075166751,"""Bir zamanlar 'alım gücü' diye bir şey vardı ! Şimdi sadece 'hayatta kalma mücadelesi' kaldı. Maaşlar fiyatlara yetişemiyor, zamlar sabaha uyanmayı korkulu rüya yaptı. 'Ekonomi büyüyor' dediler, cebimiz küçüldü.",45692265,2025-01-07 14:10:50+00:00,ekonomi
1876632530180562974,"@DeliMavi737171 @yasminBJK391658 @eczozgurozel Bir CHP'li olarak Sayın Özgür Özel'in bir an önce genel başkanlığı bırakmalı yada olağanüstü kurultay ile bıraktırılmalı, bebek katilini dışarıya çıkarma girişimleri had safhada iken, emekli, asgari ücretli açlığın pençesinde iken, ekonomi iflas etmiş iken bile 2 partiyiz ne acı",767281384775905280,2025-01-07 14:10:35+00:00,ekonomi
1876632390686126488,"99’ seçimlerinde chpye milliyetçiliği temel esas olarak gördü demek körlük olur ancak baykal ecevit-bahçeli-babacanın toplamının ortalamasında bir milliyetçi zekaya sahipti, ekonomi-sosyal düzen-kurum eksenlerinde planlamaları açıktı fakat boş",1605330430017806379,2025-01-07 14:10:02+00:00,ekonomi
1876632380720513515,Polonez işçilerinden zafer halayı: 173 gün sonra direnişleri sona erdi https://t.co/MDFFlOayZN,982593980,2025-01-07 14:10:00+00:00,ekonomi
1876632372403429477,@_yavuzc Vallahi koronada 25bin esnaf kredisi bize çıkmaz diyip ana avrat hükümete söven arkadaş o para çıkınca gidip altın aldı.Bizi zaten batırıp bitirmişlerde biz ekonomi kira gıda diye kendi ahlaksızlığımıza kılıf arıyoruz.,1619064182862712833,2025-01-07 14:09:58+00:00,ekonomi
1876632339704320019,"Büyük değişim enerjisi var….
Ekonomi, seçim, iktidar… Hepsi bir şekilde dönüşebilir. Ama kartlar, “Sabırlı olun, bu süreç sancılı ama güzel şeyler geliyor” diye kulağımıza fısıldıyor. Zaman her şeyin ilacı olacak gibi…",1873349810063101952,2025-01-07 14:09:50+00:00,ekonomi
1876632334491066618,"Şahan Gökbakar: ""Ülkemizde muhalefet olmadığı için kötü ekonomi ve pahalılığın sorumlusu olan iktidar, halka 'pahalılığı boykot' önerisinde bulundu..."" https://t.co/K4cpHTjpYx",1672538254632157188,2025-01-07 14:09:49+00:00,ekonomi
1876632184385044654,🧟‍♀️ HIÇ KIMSE ADAYLıĞı KAZANMAK IÇIN YETERLI OY ALMADı. 😵  #ekonomi https://t.co/enanyoCj06,1866202339608002560,2025-01-07 14:09:13+00:00,ekonomi
1876632145248272757,"@ozguradamTurk Ak Parti'nin halk gözünde değerini yitirmesinin en büyük nedenleri; yolsuzluklar ve yanlış ekonomi politikaları ile ekonomiyi çökertip faturasını halka yüklemeleri ve israfın dibine vurmaları,topluma örnek olamamaları.Görgüsüzlük,şatafat,kibir,iki yüzlülük, ahlaksızlık...",1729887123455823872,2025-01-07 14:09:04+00:00,ekonomi
1876632096048844859,Müsiad Bursa’dan Geleceğe Rehberlik Eden Ekonomi Raporu.. https://t.co/QS32ZN5UeK,1548956772362326016,2025-01-07 14:08:52+00:00,ekonomi
1876632081910132922,Gıdada Anlamsız Zamlar Son Bulmalı.. https://t.co/Fxj2gI3T1l,1548956772362326016,2025-01-07 14:08:49+00:00,ekonomi
1876632048968097902,Eskişehir'de esnaf da vatandaş da kan ağlıyor https://t.co/SXhmEQsVXV https://t.co/muS6H2PsY1,294188682,2025-01-07 14:08:41+00:00,ekonomi
1876640008494583816,"X bir hizmetle ilgili geri bildirimler genellikle “çok pahalı” olunca, çözüm olarak psikoloji bilimini konuşturmuşlar. Önce şişirilmiş ücret söyleniyor, o fiyata mecburen razı olan bünyeye daha sonra indirimli fiyat söyleniyor. Böylece müşteride +",435609441,2025-01-07 14:40:18+00:00,psikoloji
1876639144920920381,"@jasminedragon2 uyku maddesi çok ilgincime gitti ilacı bayağı merak ettim, çünkü şimdiye kadar kullandığım hiçbir psikoloji ilacı (ki en az 6-7 farklı ilaç) alarm saatinde uyanmamı sağlamadı :/",1714287209887809536,2025-01-07 14:36:53+00:00,psikoloji
1876638986934071464,"@NejatOzonay Sevgili yalaka trol ekonomi sadece para işi değil aynı zamanda psikoloji işidir. Bunu bilmeyen ekonomiden bahsetmesin. Sana tersini anlatayım, Japonya'nın da enflasyonu var ve enflasyona ihtiyacı var. Ancak halkı hala enflasyon olduğuna inanmıyor .harcamaları artıyor",527841546,2025-01-07 14:36:15+00:00,psikoloji
1876638178808877465,"Astro/Psikoloji ✍🏻

Venüs Balık geçişine psikolojik astroloji perspektifinden baktığımızda sevgilinin idealize edildiğini görürüz. Freud bunu “ideal benlik” in yansıtılması olarak açıklamıştır. Birey, üstün gördüğü özellik ve değerleri sevdiğine yansıtıp bu özelliklerin onda… https://t.co/z8b2FN7uZO https://t.co/6WDFNcE7JD",756281954849460224,2025-01-07 14:33:02+00:00,psikoloji
1876638105832243552,"pozitif psikoloji, istismara uğrayan kişiye maruz kaldığı kötülükten ayrışmayı öğretiyor. bununla, kötülüğün etkilerini karşıya bırakmayı, kötünün kurduğu köprüleri yıkmayı sağlıyor.",948249698258903040,2025-01-07 14:32:45+00:00,psikoloji
1876637538703888803,"@glege18 Felsefe, tasavvuf, tarih, psikoloji ve tiyatro",1387730335409057795,2025-01-07 14:30:30+00:00,psikoloji
1876637370294125046,@Nazlimua guzel got her zaman 1-0 ondedir psikoloji duzelir bi sekilde np,782494124305940480,2025-01-07 14:29:49+00:00,psikoloji
1876635840581181566,"Kolay Vazgeçme
https://t.co/foDH9pfr9e
#shorts #motivasyon #psikoloji #algı #shortsviral",95181650,2025-01-07 14:23:45+00:00,psikoloji
1876634670743327204,"Şimdi sizinle  çok ilginç bir kıyaslama paylaşacağım. Psikoloji alanındaki terapi ve beceri eğitimlerini yurtdışından online olarak hatta doğrudan akredite olacak şekilde alabileceğiniz bazı linkler ekleyeceğim buraya. 
İlk olarak; 
Gottman Çift Terapisi 1. Düzey Eğitimi

TR’de… https://t.co/LqyBa6xA8P",2512012591,2025-01-07 14:19:06+00:00,psikoloji
1876634613268824493,Markaların bizim için temin ettiği Son 50 UGC videonun 10+ tanes işimize yaramadı çünkü influencerlar kendi anlatımı ve tarzı olarak ifade ettiği videolardaki anlatımı ne pazarlama içeriyor ne de psikoloji. Kendilerine yönlendirme veya metin verince de bana işimizi mi öğretiynuz?,1497914266359324672,2025-01-07 14:18:52+00:00,psikoloji
1876634272939016358,"şimdi size bir şey önericem. geleneksel tıp ve psikoloji teorilerinde, özellikle de islam tıbbında ve yunan tıbbında (Humoral Patoloji) demevi, safravi, balgami ve sovdavi mizaçlar bulunuyor. bu mizaçlar, insan vücudundaki dört temel sıvının (kan, sarı safra, balgam, kara safra)+",1772270661529964546,2025-01-07 14:17:31+00:00,psikoloji
1876633352490631334,"Klinik psikoloji masterı yapmadıysan dünyada ruh sağlığı çalışanı sayılmıyorsun. Hatta bazı ülkelerde doktora şartı var.

Özel eğitim ile özel öğretim kurumları arasındaki farkı anlayamadığın gibi eğitim alanı ile psikolojik danışmanlığın ilişkisini de anlayamıyorsun. https://t.co/xWHKi28cHi",1822774211422904320,2025-01-07 14:13:52+00:00,psikoloji
1876632792638832901,Psikoloji okuyan sarışın bıcır bir manita bulup yolumuza bakmak lazım hayat böyle çekilmiyor,1745765928707440640,2025-01-07 14:11:38+00:00,psikoloji
1876632715459748290,@gercek_antalya Değişik psikoloji,1854517557493178368,2025-01-07 14:11:20+00:00,psikoloji
1876630979000856605,@caddeborsa Bu hareketlere psikoloji dayanmaz hocam. İşimiz zor,1746212380437073920,2025-01-07 14:04:26+00:00,psikoloji
1876630630278090934,Psikoloji okurken sınavları klasik yapıp yorumlarınız bizim için çok değerli diyen hocalarımız bize düşük not verip değersiz hissettiyor bunu hissettiren hocaların allah belasını versin,1636312061184471042,2025-01-07 14:03:03+00:00,psikoloji
1876629815383703789,Al sana psikoloji.Madem herşeyden hikmet çıkarmayı seviyor ve psikolojiye pek düşkünlük gösteriyorsunuz alın size hikmet,1098249600,2025-01-07 13:59:48+00:00,psikoloji
1876628936953610656,"Ben vakıf üniversitesinde 1 milyon sıralamayla psikoloji okuyanlardan değilim. Ruh “sağlığı” alanıyla ilgili muhattabım da bir “eğitimci” olmamalı, olmayacak. https://t.co/wuJFdB9Pt9",1699070644577869824,2025-01-07 13:56:19+00:00,psikoloji
1876628415845183740,@sismikveri Getti hocam psikoloji miskoloji kalmadı 😂😂,412125219,2025-01-07 13:54:15+00:00,psikoloji
1876627636849713510,Ali Babacanın düşünceleri psikoloji bozar çünkü onun yaptıklarıyla söyledikleri bir değil.,1873993828471873536,2025-01-07 13:51:09+00:00,psikoloji
1876627546730594455,"Tüm kitaplarımı
2000₺ ye satıyorum.
İstanbul dayım.
Psikoloji 3. Sınıfım.
Yurdum Beyazıt tarafında.
Yeni bir işe başladım.
Yol ücreti için kullanmam gerekiyor hiç param kalmadı.
Hiç birisini henüz okumadım bile asla yıpranma yok.
Satabilmem için rt yaparak destek olur musunuz? https://t.co/2VGHu8VEn8",1876622587033427968,2025-01-07 13:50:47+00:00,psikoloji
1876627488157159738,"Psikoloji ilgi duyduğum bir alandı, keyifliydi yani okumak.
Bu indirgemeci influencer pisikoloklardan öyle sıkıldım, her şeyin altı öyle boşaldıı ki itici bir alana dönüştü. Sosyal bilim olma niteliği yitti.
Bunu böyle yapıyorsanız şöyledir diyor, şöyle olabilir demiyor bak.",1494379755159887876,2025-01-07 13:50:33+00:00,psikoloji
1876626786639073353,@callmeRowenaa Evliyim yalanını da milyonlarca kişiye hitap ettiğinden bu sözde “Müslüman” ülkede linç yememek adına söylemiş. Söylemese iyiymiş ama onunda hatalarından biri bu. Düşün bide psikoloji bölümüne başlayıp mezun bile olmadan psikoloğum ve zenginim siyerek tanıtıyorsun kendini. Yazık!,1348235479725056001,2025-01-07 13:47:46+00:00,psikoloji
1876626553523859932,"Çocuklara ölüm kavramını nasıl anlatmak gerekiyor?  Psikolojik Danışman Eda Kahraman Şenyurt konu hakkında bilgilendiriyor.

#psikoloji #psikolojikbilgiler #pdr #sakaryapsikoloji #sakaryapsikolog #psikolog #psikolojikdestek #çocukpsikolojisi #çocukgelişimi #çocukpsikoloğu https://t.co/mLMdnsdXJB",1460350091399729161,2025-01-07 13:46:51+00:00,psikoloji
1876625372198142151,@BasalanSenel @cankaya73961733 @metropolmedya_ Bu eğlence mi milletin seks hayatı nasıl eğlence olabiliyor ilginç gerçekten üzerine psikoloji tezi yazılır bu konunun,3226867683,2025-01-07 13:42:09+00:00,psikoloji
1876624845691379729,@Ferhatarslandr Aynen öyle yazin abone olmayın yazın daha çok abone gelir. Bizim insanımız ters psikoloji manyağı,1335500562138353666,2025-01-07 13:40:03+00:00,psikoloji
1876624254298718298,"@iamgoingback505 Ben hukuku seviyorum zorlansam da, hiç hukuk seçmeseydim diye düşünmedim. ama düşünseydim başka alternatifimin de olduğunu düşünmüyorum. sözel işliyor kafam sayısalda yapamazdım, psikoloji vs. de bana uymazdı.",1777180049642250240,2025-01-07 13:37:42+00:00,psikoloji
1876622963241537648,"klinik psikoloji yüksek lisansı yapan var mı peki, o da mı yok",1018264244423446528,2025-01-07 13:32:35+00:00,psikoloji
1876622315221659667,Psikoloji bozar.. https://t.co/Pu9oOszuHO,1520445745693966337,2025-01-07 13:30:00+00:00,psikoloji
1876621255375548769,@Skmpk1 Bu aralar psikoloji olarak iyi değiller şaşırdılar iyice 😂,1390382776831070212,2025-01-07 13:25:47+00:00,psikoloji
1876620577731236351,"Psikoloji, insan ruhunun dilidir.",1874499252854124544,2025-01-07 13:23:06+00:00,psikoloji
1876619934308196821,"@ajans_muhbir Psikoloji, satranç, dans, bilim, kitap, mühendislik
Daha sayayım mı aşko? Sen çevreni biraz değiştir istersen.",1325818421053972481,2025-01-07 13:20:32+00:00,psikoloji
1876619243867033993,Az önce yolda kendi kendime konuşabilmek için telefonla konuşuyormuş gibi yaptım.benim psikoloji nanayyy,781207312421810176,2025-01-07 13:17:48+00:00,psikoloji
1876619101566595147,"sanat,psikoloji,felsefe,bilim,edebiyat,sanat,güvercin ticareti... daha saymamı ister misin :)) https://t.co/j2U2lloN7Y",1583826515749478400,2025-01-07 13:17:14+00:00,psikoloji
1876618850348741033,@volkanicko @Kosa_1905 @crystalship1907 2 dakikalık video izliyor adam tek bir yorum yapmıyor ve sadece Galatasaray diyor. Bu gerçekten bambaşka bir psikoloji. Sorarsan adalet istiyorlar kodumun Fenerbahçesi,1623740110465294338,2025-01-07 13:16:14+00:00,psikoloji
1876618701904252975,"Körün hesabı..
Borsanın götüne dokunan borsaya göt diyor..
Kuyruğuna dokunan borsa kuyruktur diyor..
Hortumuna dokunan borsa hortumdur diyor...
#takas #teknik #temel  #psikoloji #Riskyönetimi",796773564410187776,2025-01-07 13:15:39+00:00,psikoloji
1876618459619930486,"Valla burayı kapamama az kaldı gerçekten , psikoloji kalmadı https://t.co/8OaEUvbrma",1817848144916250624,2025-01-07 13:14:41+00:00,psikoloji
1876618187900600546,"Sapıklık cinsiyet değil psikoloji ile alakalı bir konu. 
Neden, ayıpladığımız herşeyi bir cinsiyete, hayvana, muhalefete falan yükleyip kurtulma çabası?? https://t.co/JAJAO3l2z7",1763878947953967104,2025-01-07 13:13:36+00:00,psikoloji
1876616875259666553,@pscfrkn1 @Devran680 Demek sizde ki psikoloji meslektaşımızın suçlarına göz yumma sonuçta aynı meslegi yapıyoruz deyip her türlü rüşvet suçuna göz yummak bu nasıl bir hainlik vatandaş bir suçunda dayak işkenceyi yapıp ama meslektaş olunca görmez den gelmek devlete millete ihanettir ve kahpeliktir net,1838461101610086400,2025-01-07 13:08:23+00:00,psikoloji
1876616553401040977,@tayfn_ky İnşallah sağlık ataması hakkında bir gelişme olur yorulduk atanma olacak mı diye beklemekten psikoloji kalmadı,1547287376686419971,2025-01-07 13:07:06+00:00,psikoloji
1876615908820468195,"Grok bizi nasıl tanıyormuş:

“ Psikolojik Bakış, psikoloji ve insan davranışları üzerine derinlemesine düşünceler sunuyor. Psikolojik konulara olan ilginiz ve özellikle Jung'un paradokslarına dikkat çeken yaklaşımınız, bu alanlarda geniş bir bilgiye sahip olduğunuzu gösteriyor.… https://t.co/NZYhhEtblK",1012164072215900160,2025-01-07 13:04:33+00:00,psikoloji
1876615806231970196,"Grok bizi nasıl tanıyormuş:

“ Psikolojik Bakış, psikoloji ve insan davranışları üzerine derinlemesine düşünceler sunuyor. Psikolojik konulara olan ilginiz ve özellikle Jung'un paradokslarına dikkat çeken yaklaşımınız, bu alanlarda geniş bir bilgiye sahip olduğunuzu gösteriyor.… https://t.co/RBMU4m8D80",1012164072215900160,2025-01-07 13:04:08+00:00,psikoloji
1876615595300475141,@manyeticmelon @CortiLorti Tarım işi ordan nasıl gözüküyor bilmiyorum ama tahmin edilenden çok daha zor ama getirisi o zorlukta bir çok işe göre çok daha yüksek. Dükkan işletmek ise taş gibi psikoloji ister o dükkanı 2 hafta boyunca her gün açıp kapıdan bir kişi bile girmediği zaman içeri doğru sıçmaya… https://t.co/O3vbU6o2pC,419084520,2025-01-07 13:03:18+00:00,psikoloji
1876615567093956841,@Hilal32424 Benim psikoloji yerlerde...,1751271600077373440,2025-01-07 13:03:11+00:00,psikoloji
1876614963340403150,"Nasılsa hep orada diye
değeri bilinmeyen her sey, 
bir gün yok olur.
#Felsefe #Edebiyat #Psikoloji
#pdr #nlp https://t.co/HoLqdJ1PWj",120076978,2025-01-07 13:00:47+00:00,psikoloji
1876614863079747687,"…
Mutsuzluk kadınların yüzünü susuz kalmış çiçekler gibi önce eğer, sonra doldurur,
 nihayetinde kurutur...!""🥀

KALK YERİNE YAT📚
ŞERMİN YAŞAR✍️

Şermin Yaşar etkisinden çıkamıyorum...! 
Belkide psikoloji sevdiğim
 içindir🖤☕🚬🚬 https://t.co/aNBV1H2SjQ",1651180215379394561,2025-01-07 13:00:23+00:00,psikoloji
1876610802737942709,"Paranı kaybettiğinde, hiçbir şey yitirmemiş olursun. 
Sağlığını kaybettiğinde, bir şeyler yitirmiş olursun. 
Ancak karakterini kaybettiğinde, her şeyini yirirmiş sayılırsın.

#psikoloji #psikolog #psikoterapi #karakter #insan #psktogrul",1824472182107648000,2025-01-07 12:44:15+00:00,psikoloji
1876610540480692656,"Çalıkuşu kitabından defalarca altı çizilecek bir cümle: 
""Bana hak etmediğim şekilde davranan herkesle kafamda vedalaşıp bir daha bana ulaşamayacakları yerlerde bıraktım.""
.
.
.
#psikoloji #psikolog #Psicologia",1668773142209200130,2025-01-07 12:43:13+00:00,psikoloji
1876609637710991674,Zeki Demirkubuz psikoloji ile dans ediyor.,1129393233124102144,2025-01-07 12:39:38+00:00,psikoloji
1876609488922259631,@BariBehram Hafif yukarı çıkınca hepiniz boğa dersiniz az bir saldırıda komplonun ağa babasını yazarsınız amk nasıl bir psikoloji yapmışlar oğlum sizlere 🤣🤣,1710652127058538496,2025-01-07 12:39:02+00:00,psikoloji
